Term,Session,Acad Group,Class Nbr,Subject,Catalog Nbr,Section,Course Title,Component,Codes,M,T,W,TH,F,S,SU,Start Date,End Date,Time,Location,Instructor,Total,Seats Remaining,Has WL,Units,
"Spring 2025","Regular Academic Session","Engineering","52144","Mechanical Engineering (MECHENG) Open Sections"," 490","014","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Remy","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50585","Mechanical Engineering (MECHENG) Open Sections"," 490","016","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Garikipati","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50586","Mechanical Engineering (MECHENG) Open Sections"," 490","017","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kurabayashi","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50806","Mechanical Engineering (MECHENG) Open Sections"," 490","018","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Arruda","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50774","Mechanical Engineering (MECHENG) Open Sections"," 490","019","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Im","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51307","Mechanical Engineering (MECHENG) Open Sections"," 490","020","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Hart","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50807","Mechanical Engineering (MECHENG) Open Sections"," 490","021","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Hulbert","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51982","Mechanical Engineering (MECHENG) Open Sections"," 490","022","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Chronis","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51983","Mechanical Engineering (MECHENG) Open Sections"," 490","023","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Katz","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50587","Mechanical Engineering (MECHENG) Open Sections"," 490","024","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Gavini","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51984","Mechanical Engineering (MECHENG) Open Sections"," 490","025","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Ma","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51985","Mechanical Engineering (MECHENG) Open Sections"," 490","027","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Moyne","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50808","Mechanical Engineering (MECHENG) Open Sections"," 490","028","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Ashton-Miller","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51308","Mechanical Engineering (MECHENG) Open Sections"," 490","030","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Oldham","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50809","Mechanical Engineering (MECHENG) Open Sections"," 490","031","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Atreya","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51305","Mechanical Engineering (MECHENG) Open Sections"," 490","032","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Sangi Reddy","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50810","Mechanical Engineering (MECHENG) Open Sections"," 490","033","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Orosz","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50589","Mechanical Engineering (MECHENG) Open Sections"," 490","034","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Perkins","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50588","Mechanical Engineering (MECHENG) Open Sections"," 490","036","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Hu","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50811","Mechanical Engineering (MECHENG) Open Sections"," 490","037","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Scott","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51306","Mechanical Engineering (MECHENG) Open Sections"," 490","038","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Perlin","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51986","Mechanical Engineering (MECHENG) Open Sections"," 490","039","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kokkolaras","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50812","Mechanical Engineering (MECHENG) Open Sections"," 490","040","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kota","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51987","Mechanical Engineering (MECHENG) Open Sections"," 490","042","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Thompson","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50813","Mechanical Engineering (MECHENG) Open Sections"," 490","043","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Papalambros","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51988","Mechanical Engineering (MECHENG) Open Sections"," 490","044","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wang","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50814","Mechanical Engineering (MECHENG) Open Sections"," 490","045","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Dowling","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50896","Mechanical Engineering (MECHENG) Open Sections"," 490","046","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Borenstein","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51989","Mechanical Engineering (MECHENG) Open Sections"," 490","047","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Fu","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51990","Mechanical Engineering (MECHENG) Open Sections"," 490","048","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Larson","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51991","Mechanical Engineering (MECHENG) Open Sections"," 490","049","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Johnsen","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51992","Mechanical Engineering (MECHENG) Open Sections"," 490","050","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Gordon","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51993","Mechanical Engineering (MECHENG) Open Sections"," 490","052","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Ulsoy","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50764","Mechanical Engineering (MECHENG) Open Sections"," 490","053","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Stefanopoulou","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","52227","Mechanical Engineering (MECHENG) Open Sections"," 490","054","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Dasgupta","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51994","Mechanical Engineering (MECHENG) Open Sections"," 490","055","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kikuchi","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50815","Mechanical Engineering (MECHENG) Open Sections"," 490","056","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Grosh","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50980","Mechanical Engineering (MECHENG) Open Sections"," 490","058","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Pipe","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50590","Mechanical Engineering (MECHENG) Open Sections"," 490","059","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wineman","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50897","Mechanical Engineering (MECHENG) Open Sections"," 490","060","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Siegel","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50591","Mechanical Engineering (MECHENG) Open Sections"," 490","061","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wooldridge","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51995","Mechanical Engineering (MECHENG) Open Sections"," 490","062","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Eustice","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50816","Mechanical Engineering (MECHENG) Open Sections"," 490","064","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Lu","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50817","Mechanical Engineering (MECHENG) Open Sections"," 490","065","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Meyhofer","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50592","Mechanical Engineering (MECHENG) Open Sections"," 490","068","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Borgnakke","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51996","Mechanical Engineering (MECHENG) Open Sections"," 490","069","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Bohac","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51997","Mechanical Engineering (MECHENG) Open Sections"," 490","070","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Barton","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51998","Mechanical Engineering (MECHENG) Open Sections"," 490","071","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Okwudire","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","51999","Mechanical Engineering (MECHENG) Open Sections"," 490","072","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Bernitsas","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50818","Mechanical Engineering (MECHENG) Open Sections"," 490","073","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Barber","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50593","Mechanical Engineering (MECHENG) Open Sections"," 490","074","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kannatey-Asibu Jr","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50819","Mechanical Engineering (MECHENG) Open Sections"," 490","075","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Stein","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","52000","Mechanical Engineering (MECHENG) Open Sections"," 490","076","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Liu","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50820","Mechanical Engineering (MECHENG) Open Sections"," 490","078","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Goldstein","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50821","Mechanical Engineering (MECHENG) Open Sections"," 490","079","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Pan","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50822","Mechanical Engineering (MECHENG) Open Sections"," 490","080","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Epureanu","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50823","Mechanical Engineering (MECHENG) Open Sections"," 490","081","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Sastry","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50594","Mechanical Engineering (MECHENG) Open Sections"," 490","082","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Schultz","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","52001","Mechanical Engineering (MECHENG) Open Sections"," 490","083","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Liang","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50824","Mechanical Engineering (MECHENG) Open Sections"," 490","084","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Tilbury","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50595","Mechanical Engineering (MECHENG) Open Sections"," 490","086","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Saitou","  25","  25","N","3.00",
"Spring 2025","Regular Academic Session","Engineering","50596","Mechanical Engineering (MECHENG) Open Sections"," 490","087","RISE 4","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kaviany","  25","  25","N","3.00",
